combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,vix_early_exit_threshold,price_based_stop_points,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
104,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.25,open,150,0,,,0.3,,,,,,160846.99959282577,1.9161231180728253,-17035.00157237053,72.97297297297297,173.8886482084603,9.962581852198316,4276,2199,925,,,,,,,
176,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,0.3,,,,,,159020.9995470047,1.9159785462561507,-17035.00157237053,72.73706896551724,171.35883571875507,10.01890359168242,4232,2264,928,,,,,,,
152,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.25,open,150,0,,,0.3,,,,,,160925.9996457994,1.9159715829641486,-17035.00157237053,72.84482758620689,173.4116375493528,9.997658627955982,4271,2225,928,,,,,,,
225,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,0.4,,,,,,163600.9999514222,1.915813530652999,-17080.00157535076,71.56652360515021,175.53755359594658,10.689818095913065,4233,2291,932,,,,,,,
101,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.2,open,150,0,,,0.6,,,,,,174640.9997345358,1.9157948323251657,-18840.00100016594,71.45945945945947,188.80108079409277,11.354628118442529,4289,2186,925,,,,,,,
365,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.4,open,150,0,,,0.6,,,,,,174198.9997087568,1.9151056138047786,-19310.000958889723,71.56549520766772,185.51544164936826,11.653244907626718,4222,2351,939,,,,,,,
92,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.3,,,,,,157460.99948948622,1.9143583280223866,-17035.00157237053,72.97297297297297,170.2281075562013,9.971577451444812,4222,2253,925,,,,,,,
165,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.35,open,150,0,,,0.4,,,,,,163390.0000295788,1.9139094652631712,-17035.00157237053,71.55172413793103,176.0668103767013,10.649564603436103,4249,2247,928,,,,,,,
279,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.6,open,150,0,,,0.4,,,,,,162535.0000102073,1.9138768196600104,-17080.00157535076,71.73447537473233,174.02034262334828,10.746445497630331,4220,2318,934,,,,,,,
257,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.3,open,150,0,,,0.6,,,,,,174610.9997600913,1.9136692744935733,-19435.001013055444,71.5203426124197,186.94967854399496,11.50598170302604,4263,2275,934,,,,,,,
117,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.35,open,150,0,,,0.4,,,,,,163460.99996699393,1.9136158913997845,-17035.00157237053,71.62891046386191,176.33333329772807,10.647279549718574,4264,2225,927,,,,,,,
317,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.4,open,150,0,,,0.6,,,,,,173215.99971717596,1.9134382288237455,-19255.000960230827,71.5203426124197,185.45610248091646,11.558503079109427,4222,2316,934,,,,,,,
132,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.6,open,150,0,,,,,,,,,182580.9991890043,1.9133928631892498,-25855.00080421567,71.44396551724138,196.74676636746153,12.617924528301888,4240,2256,928,,,,,,,
36,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.6,open,150,0,,,,,,,,,182841.9991798401,1.9130824776404798,-27678.000802055,71.45945945945947,197.66702614036765,12.447257383966246,4266,2209,925,,,,,,,
324,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,,,,,,,183334.99926947057,1.9127890393855878,-26070.00079765916,71.41327623126338,196.2901491107822,12.744163887565508,4198,2340,934,,,,,,,
374,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.6,open,150,0,,,0.3,,,,,,159127.99964892864,1.912694437979866,-17080.00157535076,72.73695420660276,169.4653883375172,10.197760304979747,4197,2376,939,,,,,,,
219,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.4,,,,,,163716.00001370907,1.9125299726562819,-17080.00157535076,71.56652360515021,175.66094422071788,10.685673892554194,4244,2280,932,,,,,,,
170,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.3,,,,,,159135.99960929155,1.9124834566205589,-17035.00157237053,72.73706896551724,171.48275819966761,10.016497761018147,4243,2253,928,,,,,,,
17,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.3,open,150,0,,,0.6,,,,,,174057.99966345727,1.9122985459594286,-21148.00101469457,71.56756756756756,188.17081044698082,11.267115339986075,4309,2166,925,,,,,,,
57,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.25,open,150,0,,,0.4,,,,,,164478.99999813735,1.9116184907411131,-17502.00017620623,71.78378378378379,177.81513513312146,10.543503615581992,4287,2188,925,,,,,,,
32,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.5,open,150,0,,,0.3,,,,,,159239.9995137006,1.9115353515184412,-17035.00157237053,72.86486486486487,172.15135082562227,9.911173445535297,4278,2197,925,,,,,,,
11,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.25,open,150,0,,,0.6,,,,,,173887.9996408075,1.9115049752463749,-21148.00101469457,71.53679653679653,188.19047580173972,11.270871985157699,4312,2156,924,,,,,,,
260,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.35,open,150,0,,,0.3,,,,,,160095.99971278012,1.9111383201197445,-17080.00157535076,72.48394004282656,171.4089932685012,10.07532956685499,4248,2290,934,,,,,,,
81,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,0.4,,,,,,162573.99989934266,1.911029638111353,-17035.00157237053,71.67567567567568,175.75567556685692,10.569679849340867,4248,2227,925,,,,,,,
383,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.75,open,150,0,,,0.6,,,,,,172077.9996318668,1.9103729526727218,-20025.00097796321,71.77848775292864,183.25665562499128,11.68179646440516,4186,2387,939,,,,,,,
162,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.35,open,150,0,,,,,,,,,183649.9992994219,1.9097600758003948,-25225.00078499317,71.12068965517241,197.89870614161845,12.591197928924453,4249,2247,928,,,,,,,
200,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.25,open,150,0,,,0.3,,,,,,160396.99963894486,1.9096822219712124,-17080.00157535076,72.73706896551724,172.84159443851817,10.040018832391713,4248,2248,928,,,,,,,
359,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.35,open,150,0,,,0.6,,,,,,173613.99973468482,1.909484312554611,-19090.000958889723,71.53518123667378,185.08955195595397,11.653244907626718,4222,2344,938,,,,,,,
21,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.35,open,150,0,,,0.4,,,,,,163576.99998822808,1.9092755408202071,-17035.00157237053,71.67567567567568,176.83999998727361,10.50058207217695,4295,2180,925,,,,,,,
114,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.35,open,150,0,,,,,,,,,183720.99923683703,1.908741161018966,-25175.00078752637,71.19741100323624,198.1887801907627,12.582082551594748,4264,2225,927,,,,,,,
335,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.75,open,150,0,,,0.6,,,,,,171094.99964028597,1.9086564113770357,-19970.000979304314,71.73447537473233,183.18522445426763,11.586239847109413,4186,2352,934,,,,,,,
66,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.35,open,150,0,,,,,,,,,183493.99923162162,1.9082518733301361,-25175.00078752637,71.13513513513513,198.37189106121258,12.48827392120075,4264,2211,925,,,,,,,
258,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.35,open,150,0,,,,,,,,,184644.9993198365,1.908244839672886,-25285.000783726573,71.09207708779444,197.69271875785492,12.673570251823959,4249,2289,934,,,,,,,
188,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,0.3,,,,,,157014.99953240156,1.9081697275674185,-17035.00157237053,72.84482758620689,169.19719777198443,10.03090087948657,4207,2289,928,,,,,,,
26,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.4,open,150,0,,,0.3,,,,,,159354.99957598746,1.9080978569796345,-17035.00157237053,72.86486486486487,172.27567521728375,9.909069713219864,4289,2186,925,,,,,,,
85,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,0.2,,,,,,150973.99986849725,1.9080498387721723,-17275.00158905983,73.94594594594595,163.21513499297,9.411903637222485,4234,2241,925,,,,,,,
213,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.35,open,150,0,,,0.4,,,,,,162861.00002272427,1.907913854637835,-17080.00157535076,71.55172413793103,175.49676726586668,10.69569332702319,4226,2270,928,,,,,,,
75,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,0.4,,,,,,162688.9999616295,1.90776247812897,-17035.00157237053,71.67567567567568,175.8799999585184,10.565860530640995,4259,2216,925,,,,,,,
62,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.3,open,150,0,,,0.3,,,,,,160091.9996203184,1.9077355510332379,-17035.00157237053,72.97297297297297,173.07243202196585,9.94856207622165,4277,2198,925,,,,,,,
255,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.3,open,150,0,,,0.4,,,,,,164726.00007160008,1.9068965171034997,-17377.000117644668,71.70418006430869,176.5551983618436,10.685767966181306,4258,2273,933,,,,,,,
50,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.2,open,150,0,,,0.3,,,,,,160972.99971106648,1.9066297005618045,-17035.00157237053,72.86486486486487,174.0248645525043,9.958120055839926,4298,2177,925,,,,,,,
229,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.6,open,150,0,,,0.2,,,,,,151383.9999397993,1.9063493634976458,-17320.001592040062,73.92703862660944,162.4291844847632,9.469068499644466,4219,2305,932,,,,,,,
153,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.25,open,150,0,,,0.4,,,,,,164065.00004909933,1.9059851412399302,-17035.00157237053,71.65948275862068,176.7941810873915,10.639044943820226,4272,2224,928,,,,,,,
243,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.2,open,150,0,,,0.4,,,,,,165607.00016234815,1.9059052217517594,-17367.000109300017,71.59699892818864,177.499464268326,10.69175040897406,4279,2252,933,,,,,,,
105,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.25,open,150,0,,,0.4,,,,,,163953.99998807907,1.9057463526923588,-17582.000174865127,71.78378378378379,177.24756755468007,10.568155249006313,4277,2198,925,,,,,,,
128,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.5,open,150,0,,,0.3,,,,,,158376.99949797988,1.9056942707762092,-17035.00157237053,72.73706896551724,170.66487014868522,10.03057384760113,4252,2244,928,,,,,,,
177,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,0.4,,,,,,162159.99995030463,1.9053954805930757,-17035.00157237053,71.55172413793103,174.74137925679378,10.66619418851878,4233,2263,928,,,,,,,
88,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,0.5,,,,,,166354.9997226894,1.9053561194337134,-16342.000442266464,71.78378378378379,179.843242943448,11.03896103896104,4235,2240,925,,,,,,,
150,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.25,open,150,0,,,,,,,,,184324.99931894243,1.9046577351054694,-25730.000835061073,71.22844827586206,198.62607685230864,12.570224719101123,4272,2224,928,,,,,,,
210,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.35,open,150,0,,,,,,,,,183120.99929256737,1.9043835119946464,-25225.00078499317,71.12068965517241,197.32866303078382,12.647893989588264,4226,2270,928,,,,,,,
305,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.3,open,150,0,,,0.6,,,,,,173725.99977111816,1.9042743962582493,-19540.00101029873,71.5203426124197,186.00214108256762,11.542089129922187,4241,2297,934,,,,,,,
293,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.2,open,150,0,,,0.6,,,,,,174606.99986186624,1.9040240936238655,-19055.00099360943,71.41327623126338,186.94539599771545,11.543876114500234,4262,2276,934,,,,,,,
327,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,0.4,,,,,,161650.00002123415,1.9036586831156164,-17080.00157535076,71.73447537473233,173.07280516192094,10.778942353501668,4198,2340,934,,,,,,,
44,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.75,open,150,0,,,0.3,,,,,,157233.99949909747,1.9036016463705325,-17035.00157237053,72.97297297297297,169.98270216118644,9.92240771220315,4253,2222,925,,,,,,,
184,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.6,open,150,0,,,0.5,,,,,,166210.9997792393,1.9034605791480768,-16300.001310110092,71.76724137931035,179.10668079659408,11.137440758293838,4220,2276,928,,,,,,,
54,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.25,open,150,0,,,,,,,,,184168.99925114214,1.9031970410698529,-25680.00083759427,71.24324324324324,199.10162081204555,12.467926288780033,4287,2188,925,,,,,,,
93,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.4,,,,,,160567.99988473952,1.9029170107691382,-17035.00157237053,71.78378378378379,173.5870269024211,10.584892256689557,4223,2252,925,,,,,,,
366,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.5,open,150,0,,,,,,,,,184466.99925345182,1.9028012409657762,-25910.000785589218,71.24600638977637,196.45047843818085,12.859178342436476,4211,2362,939,,,,,,,
347,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.25,open,150,0,,,0.6,,,,,,174288.99975420535,1.9027294122422977,-19595.001008957624,71.53518123667378,185.8091681814556,11.637220259128386,4245,2321,938,,,,,,,
272,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.5,open,150,0,,,0.3,,,,,,158865.99963350594,1.902613195441612,-17080.00157535076,72.48394004282656,170.0920766954025,10.089792060491494,4232,2306,934,,,,,,,
174,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,,,,,,,182419.99922014773,1.9022791660608036,-25690.000790953636,71.22844827586206,196.5732750217109,12.61516654854713,4233,2263,928,,,,,,,
122,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.4,open,150,0,,,0.3,,,,,,158491.99956026673,1.9022362402586055,-17035.00157237053,72.73706896551724,170.78879262959776,10.028149190710767,4263,2233,928,,,,,,,
171,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,162275.00001259148,1.9021301144328877,-17035.00157237053,71.55172413793103,174.86530173770635,10.66211121583412,4244,2252,928,,,,,,,
158,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.3,open,150,0,,,0.3,,,,,,159645.99966323376,1.9015635007377996,-17035.00157237053,72.84482758620689,172.03232722331225,10.007038948850305,4262,2234,928,,,,,,,
110,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.3,open,150,0,,,0.3,,,,,,159716.99960064888,1.9013619375793773,-17035.00157237053,72.92340884573895,172.29449795107755,10.00701426233341,4277,2212,927,,,,,,,
181,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.6,open,150,0,,,0.2,,,,,,150512.99991446733,1.9008979276238507,-17275.00158905983,73.92241379310344,162.19073266645188,9.457217350082958,4219,2277,928,,,,,,,
250,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.25,open,150,0,,,0.5,,,,,,169851.99986164272,1.9008573147088497,-16340.001580119133,71.59699892818864,182.04930317432232,11.1436606515116,4267,2264,933,,,,,,,
270,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.5,open,150,0,,,,,,,,,183414.99924056232,1.900807476665407,-25750.000789687037,71.19914346895075,196.37580218475622,12.697850224427121,4233,2305,934,,,,,,,
78,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,,,,,,,182263.99915234745,1.9007489653950442,-25640.000793486834,71.24324324324324,197.04216124578102,12.511770244821092,4248,2227,925,,,,,,,
33,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.5,open,150,0,,,0.4,,,,,,162346.9999089539,1.900736804517823,-17035.00157237053,71.67567567567568,175.51027017184205,10.516475812105632,4279,2196,925,,,,,,,
308,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.35,open,150,0,,,0.3,,,,,,159210.99972380698,1.9007123311677452,-17080.00157535076,72.48394004282656,170.46145580707386,10.104117368670137,4226,2312,934,,,,,,,
98,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.2,open,150,0,,,0.3,,,,,,160447.9997010082,1.9006327341972649,-17035.00157237053,72.86486486486487,173.45729697406293,9.981343283582088,4288,2187,925,,,,,,,
146,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.2,open,150,0,,,0.3,,,,,,160526.99975398183,1.9004626121823698,-17035.00157237053,72.73706896551724,172.98168076937696,10.01634368433341,4283,2213,928,,,,,,,
201,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.25,open,150,0,,,0.4,,,,,,163536.0000422448,1.9000360979856528,-17080.00157535076,71.65948275862068,176.22413797655688,10.68486702753589,4249,2247,928,,,,,,,
375,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.6,open,150,0,,,0.4,,,,,,162172.00001236796,1.8999029988710625,-17080.00157535076,71.77848775292864,172.70713526343766,10.862315388280134,4198,2375,939,,,,,,,
360,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.4,open,150,0,,,,,,,,,184581.99931573868,1.8998086288830456,-25665.000779628754,71.1395101171459,196.57294921803907,12.849360492657508,4222,2351,939,,,,,,,
18,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.35,open,150,0,,,,,,,,,183266.99924123287,1.899773150347635,-26998.0007853657,71.13513513513513,198.1264856661977,12.421420256111757,4295,2180,925,,,,,,,
306,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.35,open,150,0,,,,,,,,,183759.99933086336,1.8993996506268838,-25390.000780969858,71.09207708779444,196.74518129642757,12.71587414241779,4227,2311,934,,,,,,,
198,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.25,open,150,0,,,,,,,,,183795.9993120879,1.899313775398136,-25730.000835061073,71.22844827586206,198.056033741474,12.626500353024243,4249,2247,928,,,,,,,
168,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,,,,,,,182534.99928243458,1.8992588260201733,-25445.00078499317,71.12068965517241,196.69719750262348,12.60603204524034,4244,2252,928,,,,,,,
266,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.4,open,150,0,,,0.3,,,,,,158980.9996957928,1.8991707002819227,-17080.00157535076,72.48394004282656,170.21520310042055,10.087202451095923,4243,2295,934,,,,,,,
238,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.75,open,150,0,,,0.5,,,,,,166525.99974541366,1.8982687802365055,-16340.001580119133,71.70418006430869,178.48445846239406,11.16781390932827,4213,2318,933,,,,,,,
102,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.25,open,150,0,,,,,,,,,183643.99924108386,1.8979801884276977,-25680.00083759427,71.24324324324324,198.53405323360417,12.497077390694413,4277,2198,925,,,,,,,
5,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.2,open,150,0,,,0.6,,,,,,173488.99974898994,1.8979197760281667,-20663.00099800527,71.42857142857143,187.7586577370021,11.285846438482887,4324,2144,924,,,,,,,
264,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.4,open,150,0,,,,,,,,,183529.99930284917,1.8978080642163917,-25505.000783726573,71.09207708779444,196.49892858977427,12.688501413760603,4244,2294,934,,,,,,,
140,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.75,open,150,0,,,0.3,,,,,,156370.99948337674,1.8977866121156208,-17035.00157237053,72.84482758620689,168.50323220191459,10.042583392476933,4227,2269,928,,,,,,,
72,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,,,,,,,182378.9992146343,1.8977452633832321,-25395.00078752637,71.13513513513513,197.1664856374425,12.50293496125851,4259,2216,925,,,,,,,
63,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.3,open,150,0,,,0.4,,,,,,163199.0000155717,1.897595502157333,-17972.00015951693,71.78378378378379,176.43135136818563,10.553997194950911,4278,2197,925,,,,,,,
27,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.4,open,150,0,,,0.4,,,,,,162461.99997124076,1.8975255948000445,-17035.00157237053,71.67567567567568,175.63459456350353,10.512820512820513,4290,2185,925,,,,,,,
189,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,0.4,,,,,,160153.9999357015,1.8972862119832934,-17035.00157237053,71.65948275862068,172.57974131002317,10.68203422053232,4208,2288,928,,,,,,,
261,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.35,open,150,0,,,0.4,,,,,,162960.00007160008,1.8971060996567364,-17080.00157535076,71.5203426124197,174.47537480899365,10.731936926335608,4249,2289,934,,,,,,,
37,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.6,open,150,0,,,0.2,,,,,,150746.9998781085,1.8969334924816106,-17275.00158905983,73.94594594594595,162.96972959795514,9.36694021101993,4265,2210,925,,,,,,,
51,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.2,open,150,0,,,0.4,,,,,,164080.00010631979,1.896700642462752,-17962.00015117228,71.67567567567568,177.3837838987241,10.560595487322633,4299,2176,925,,,,,,,
8,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.25,open,150,0,,,0.3,,,,,,159694.9996072799,1.8963983476310093,-17035.00157237053,72.94372294372295,172.83008615506483,9.904894456042681,4311,2157,924,,,,,,,
226,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,0.5,,,,,,167446.9997588992,1.8956691366625247,-16340.001580119133,71.56652360515021,179.66416283143693,11.162296243798725,4233,2291,932,,,,,,,
40,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.1,open,True,False,0.6,open,150,0,,,0.5,,,,,,166127.99973230064,1.895432182838623,-17759.00096678734,71.78378378378379,179.59783754843312,10.982184716361932,4266,2209,925,,,,,,,
129,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.5,open,150,0,,,0.4,,,,,,161515.9999012798,1.8952976827878139,-17035.00157237053,71.55172413793103,174.04741368672393,10.67481777568775,4253,2243,928,,,,,,,
206,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.3,open,150,0,,,0.3,,,,,,159116.99965637922,1.895272048598941,-17080.00157535076,72.73706896551724,171.46228411247762,10.049539985845717,4239,2257,928,,,,,,,
284,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.75,open,150,0,,,0.3,,,,,,156859.9996189028,1.8947457235983274,-17080.00157535076,72.59100642398288,167.94432507377175,10.102210601378655,4207,2331,934,,,,,,,
354,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.35,open,150,0,,,,,,,,,183996.9993416667,1.8945602475297616,-25445.000779628754,71.10874200426439,196.15884791222462,12.849360492657508,4222,2344,938,,,,,,,
294,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.25,open,150,0,,,,,,,,,184434.99935038388,1.894387415954361,-25895.00083103776,71.19914346895075,197.46787939013262,12.694117647058823,4250,2288,934,,,,,,,
194,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.2,open,150,0,,,0.3,,,,,,159997.9997471273,1.894208756727513,-17080.00157535076,72.62931034482759,172.41163765854233,10.05868544600939,4260,2236,928,,,,,,,
378,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.6,open,True,False,0.75,open,150,0,,,,,,,,,182460.9992388487,1.8941401815007703,-26380.00079870224,71.35250266240682,194.31416319366207,12.888198757763975,4186,2387,939,,,,,,,
186,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,,,,,,,180413.9992055446,1.893508711521988,-26160.000804066658,71.33620689655173,194.4116370749403,12.642585551330798,4208,2288,928,,,,,,,
280,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.6,open,150,0,,,0.5,,,,,,166380.9998176843,1.8933123400125282,-16340.001580119133,71.73447537473233,178.13811543649282,11.220379146919433,4220,2318,934,,,,,,,
136,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.25,open,True,False,0.6,open,150,0,,,0.5,,,,,,165566.99973021448,1.893110053558104,-16342.000442266464,71.76724137931035,178.41271522652423,11.143867924528301,4240,2256,928,,,,,,,
