combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
78,100,2.0,1.2,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,81293.00057093799,1.5451929291008573,-14881.000144466758,63.04106548279689,90.22530585009766,16.529724504591588,4138,2169,901,,,,,,,
66,100,1.9,1.1,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,79697.00171989202,1.5430583267485496,-13302.999371170998,63.15205327413984,88.45394197546284,16.78743961352657,4140,2167,901,,,,,,,
55,100,1.8,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,76774.00124752522,1.5417922444103884,-12601.999749064445,62.70810210876804,85.20976831023886,17.10113444363987,4143,2164,901,,,,,,,
98,100,2.25,1.2,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,81845.9997548759,1.539251499818262,-12739.000297576189,63.19290465631929,90.73835893001763,16.239109390125847,4132,2182,902,,,,,,,
45,100,1.75,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,75479.00119715929,1.5367012776927382,-12965.999188631773,63.0,83.86555688573254,17.310012062726177,4145,2155,900,,,,,,,
15,100,1.5,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,72393.00081419945,1.5365259017140622,-14339.99937787652,62.61160714285714,80.79575983727617,18.051541425818883,4152,2120,896,,,,,,,
89,100,2.1,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,81019.99993123114,1.534244256768919,-11992.000232309103,63.968957871396896,89.82261633174184,16.32801161103048,4134,2180,902,,,,,,,
17,100,1.5,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,74698.00023499131,1.5336401319422515,-15054.999560788274,63.28125,83.36830383369566,18.051541425818883,4152,2120,896,,,,,,,
9,100,1.4,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,74464.00014476478,1.5331786253418869,-16046.000233501196,62.5,83.10714301871069,18.595438175270107,4165,2107,896,,,,,,,
6,100,1.4,1.1,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,71629.0005441159,1.5152922049550532,-15445.000066757202,62.72321428571429,79.94308096441507,18.37935174069628,4165,2107,896,,,,,,,
8,100,1.4,1.2,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,72084.00017501414,1.4876714183379496,-15925.000044479966,62.72321428571429,80.45089305247113,18.5234093637455,4165,2107,896,,,,,,,
35,100,1.7,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,72572.00157348812,1.4867833652968971,-12855.999140426517,62.88888888888889,80.63555730387569,17.46682750301568,4145,2155,900,,,,,,,
67,100,1.9,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,76905.00109404325,1.4779764932306663,-14692.999666064978,62.70810210876804,85.35516214655189,16.8719806763285,4140,2167,901,,,,,,,
88,100,2.1,1.2,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,77894.99999456108,1.4768751544723406,-13881.000043809414,64.07982261640798,86.35809312035596,16.291727140783742,4134,2180,902,,,,,,,
26,100,1.6,1.1,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,72420.00070922077,1.4752584300373508,-17779.99959476292,62.55555555555555,80.46666745468974,17.686746987951807,4150,2150,900,,,,,,,
5,100,1.4,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,68646.00067129731,1.4739594619698908,-13955.000065863132,62.38839285714286,76.61384003493004,18.403361344537817,4165,2107,896,,,,,,,
65,100,1.9,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,74794.00166624784,1.4707775338862914,-13067.999362900853,62.70810210876804,83.0122105063794,16.896135265700483,4140,2167,901,,,,,,,
27,100,1.6,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,73055.00018313527,1.465827225623036,-17434.999839589,62.77777777777778,81.17222242570585,17.674698795180724,4150,2150,900,,,,,,,
25,100,1.6,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,70095.00063747168,1.4499627547791056,-17284.999479055405,62.66666666666667,77.8833340416352,17.734939759036145,4150,2150,900,,,,,,,
76,100,2.0,1.1,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,76526.0009599328,1.4468692998726773,-15856.999950900674,63.263041065482795,84.93451826851587,16.481391976800385,4138,2169,901,,,,,,,
7,100,1.4,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,67639.00009201467,1.4092907915929098,-15905.000057742,62.05357142857143,75.4899554598378,18.5234093637455,4165,2107,896,,,,,,,
75,100,2.0,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,71978.00101648271,1.3828453861027261,-14741.999904558063,62.81908990011099,79.8867935810019,16.590140164330595,4138,2169,901,,,,,,,
77,100,2.0,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,73531.00029273331,1.3813391526999714,-16693.000210627913,62.59711431742508,81.61043317728448,16.57805703238279,4138,2169,901,,,,,,,
44,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,68437.00137969851,1.3788119850350309,-14255.999280124903,62.88888888888889,76.04111264410946,17.273823884197828,4145,2155,900,,,,,,,
86,100,2.1,1.1,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,73235.000154078,1.3748375390743577,-16711.999983161688,63.74722838137472,81.19179617968737,16.207063376874697,4134,2180,902,,,,,,,
96,100,2.25,1.1,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,73071.99971605837,1.3612261311714662,-15715.000324621797,63.41463414634146,81.01108615970995,16.27541142303969,4132,2182,902,,,,,,,
97,100,2.25,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,72756.99912664294,1.3518043942108293,-15581.000396072865,63.08203991130821,80.6618615594711,16.32381413359148,4132,2182,902,,,,,,,
95,100,2.25,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,71694.99967642128,1.3495821948919189,-14105.000315979123,63.63636363636363,79.48447857696372,16.263310745401743,4132,2182,902,,,,,,,
54,100,1.8,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,67912.00129133463,1.347598651458142,-13852.999367147684,62.81908990011099,75.37403029004953,17.089065894279507,4143,2164,901,,,,,,,
87,100,2.1,1.15,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,71714.99960489571,1.3425405728181308,-15903.00019878149,63.52549889135255,79.50665144666931,16.291727140783742,4134,2180,902,,,,,,,
34,100,1.7,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,65735.0016131252,1.3334876860815192,-14445.999318271875,62.33333333333333,73.03889068125022,17.44270205066345,4145,2155,900,,,,,,,
85,100,2.1,1.05,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,70237.00011742115,1.3326370763203879,-15036.99997511506,63.30376940133038,77.86807108361546,16.24334784712143,4134,2180,902,,,,,,,
74,100,2.0,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,68264.00115655363,1.3299195101098304,-12016.999842271209,62.81908990011099,75.76470716598627,16.51764137264379,4138,2169,901,,,,,,,
14,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,62836.00117048621,1.3242413838897067,-16039.999279305339,62.05357142857143,70.1294655920605,18.07562620423892,4152,2120,896,,,,,,,
64,100,1.9,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,67672.00168122351,1.3223813352415594,-14377.99942228198,63.04106548279689,75.10766002355551,16.859903381642514,4140,2167,901,,,,,,,
43,100,1.75,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,65203.000862926245,1.2889774447790292,-13580.99927341938,63.0,72.44777873658472,17.237635705669483,4145,2155,900,,,,,,,
84,100,2.1,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,66968.00019840896,1.283777965451077,-12068.000075995922,63.52549889135255,74.24390265898998,16.146589259796805,4134,2180,902,,,,,,,
73,100,2.0,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,66840.00033296645,1.2799922452933772,-11861.999832957983,62.70810210876804,74.18424010318141,16.481391976800385,4138,2169,901,,,,,,,
94,100,2.25,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,67057.99991767108,1.2721687451774373,-13822.999900758266,63.52549889135255,74.34368061826062,16.16650532429816,4132,2182,902,,,,,,,
24,100,1.6,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,62243.000745132565,1.2693406170562107,-19624.99961964786,62.0,69.15888971681396,17.722891566265062,4150,2150,900,,,,,,,
72,100,2.0,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,65019.999504983425,1.2665514122073913,-13118.000240057707,63.374028856825745,72.16426138177961,16.481391976800385,4138,2169,901,,,,,,,
53,100,1.8,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,64783.00071659684,1.2629888573025818,-13152.999369382858,63.263041065482795,71.90122166103978,17.064928795558775,4143,2164,901,,,,,,,
82,100,2.1,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,65604.99856494367,1.2565442793605348,-14755.000253543258,64.52328159645234,72.73281437355175,16.049830672472183,4134,2180,902,,,,,,,
83,100,2.1,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,66129.99931000173,1.245692957506801,-13308.000080391765,63.968957871396896,73.31485511086666,16.07402031930334,4134,2180,902,,,,,,,
33,100,1.7,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,62541.001105964184,1.2443249438348256,-14380.999317526817,62.77777777777778,69.4900012288491,17.41857659831122,4145,2155,900,,,,,,,
13,100,1.5,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,59772.00052370131,1.241844492815365,-16404.999422058463,61.94196428571429,66.7098220130595,18.051541425818883,4152,2120,896,,,,,,,
41,100,1.75,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,61109.000118762255,1.2391381280279725,-12025.999590814114,63.11111111111111,67.89888902084695,17.15319662243667,4145,2155,900,,,,,,,
63,100,1.9,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,64453.00097118318,1.2380974933892472,-13452.999421536922,63.04106548279689,71.53496223216779,16.859903381642514,4140,2167,901,,,,,,,
4,100,1.4,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,57809.001025125384,1.231262150014638,-16534.999925270677,61.49553571428571,64.51897435839886,18.43937575030012,4165,2107,896,,,,,,,
42,100,1.75,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,61220.000023171306,1.2200429542179396,-14015.999686777592,63.22222222222222,68.02222224796812,17.225572979493364,4145,2155,900,,,,,,,
1,100,1.4,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,56091.000251829624,1.2111762146985252,-13396.999629855156,61.38392857142857,62.60156278105985,18.127250900360146,4165,2107,896,,,,,,,
51,100,1.8,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,60081.99992504716,1.2059100397024067,-12297.999657571316,63.15205327413984,66.68368471148408,16.992517499396573,4143,2164,901,,,,,,,
52,100,1.8,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,61322.999848753214,1.2054683892410012,-13492.99975413084,63.374028856825745,68.06104311737316,17.04079169683804,4143,2164,901,,,,,,,
81,100,2.1,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,61728.99858811498,1.2032339724422998,-15743.000401958823,64.30155210643017,68.43569688261084,16.025641025641026,4134,2180,902,,,,,,,
71,100,2.0,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,60438.99960832298,1.2001012027030245,-15839.000332817435,62.81908990011099,67.07991077505325,16.481391976800385,4138,2169,901,,,,,,,
3,100,1.4,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,56955.00056117773,1.1980984495929061,-16244.99992750585,61.38392857142857,63.56584884060015,18.37935174069628,4165,2107,896,,,,,,,
31,100,1.7,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,58594.000299066305,1.194642479811549,-12170.999653995037,63.0,65.10444477674034,17.310012062726177,4145,2155,900,,,,,,,
2,100,1.4,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,56285.00008568168,1.1937305633290116,-16110.00010304153,61.49553571428571,62.81808045276973,18.283313325330134,4165,2107,896,,,,,,,
93,100,2.25,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,63929.99903872609,1.1911709406219964,-14637.999888464808,63.63636363636363,70.87583041987372,16.154404646660215,4132,2182,902,,,,,,,
32,100,1.7,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,59393.000275075436,1.1893994066472795,-13685.999709427357,62.77777777777778,65.9922225278616,17.370325693606755,4145,2155,900,,,,,,,
23,100,1.6,0.95,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,59259.00024445355,1.1876067717522518,-19329.99963529408,62.095875139353396,66.06354542302513,17.688964018353055,4141,2138,897,,,,,,,
61,100,1.9,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,59579.00007405877,1.1794608484333686,-13939.000287368894,62.930077691453945,66.12541628641372,16.78743961352657,4140,2167,901,,,,,,,
12,100,1.5,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,56733.999993517995,1.1782797180324878,-17199.999592751265,61.83035714285714,63.31919642133705,17.979287090558767,4152,2120,896,,,,,,,
92,100,2.25,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,62147.99855495989,1.1768562465379322,-16085.000061616302,63.968957871396896,68.90022012745,16.178606001936107,4132,2182,902,,,,,,,
62,100,1.9,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,60365.00006765127,1.1716545604755337,-13942.99987103045,63.04106548279689,66.9977803192578,16.8719806763285,4140,2167,901,,,,,,,
22,100,1.6,0.9,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,55990.99966017902,1.1279176331202083,-19249.999854564667,61.76142697881828,62.42028947623079,17.604443371166383,4141,2138,897,,,,,,,
11,100,1.5,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,53735.000251084566,1.1238319880862682,-15704.999449923635,61.71875,59.97209849451402,17.91907514450867,4152,2120,896,,,,,,,
91,100,2.25,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,57724.998625442386,1.1120209047098875,-16953.00026449561,63.63636363636363,63.99667253374987,16.16650532429816,4132,2182,902,,,,,,,
21,100,1.6,0.85,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,53801.999862760305,1.1068565911624082,-17499.999760314822,61.94196428571429,60.0468748468307,17.576709350084563,4139,2133,896,,,,,,,
70,100,2.0,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,53191.99891780317,1.077340923159319,-14624.000182241201,63.15205327413984,59.036624770036816,16.360560657322377,4138,2169,901,,,,,,,
0,100,1.4,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,49004.99975144863,1.0734549456643785,-15556.999731183052,60.9375,54.693080079741776,17.79111644657863,4165,2107,896,,,,,,,
80,100,2.1,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,53614.99776698649,1.0730119420041224,-14012.000440776348,63.52549889135255,59.44013056206928,15.977261731978713,4134,2180,902,,,,,,,
40,100,1.75,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,51326.000063702464,1.051914022871187,-12605.999757930636,62.88888888888889,57.0288889596694,16.9481302774427,4145,2155,900,,,,,,,
10,100,1.5,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,49041.00014655292,1.0432319329463948,-15440.999616965652,61.38392857142857,54.73325909213496,17.593930635838152,4152,2120,896,,,,,,,
50,100,1.8,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,50917.99970175326,1.0350232129581944,-13492.99988257885,62.81908990011099,56.512763264986965,16.835626357711803,4143,2164,901,,,,,,,
30,100,1.7,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,49936.00033199787,1.0317691526171355,-12730.999775514007,62.88888888888889,55.48444481333097,17.117008443908325,4145,2155,900,,,,,,,
60,100,1.9,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,50425.999667182565,1.0166307789000402,-13688.999968782067,62.81908990011099,55.966703293210394,16.666666666666664,4140,2167,901,,,,,,,
20,100,1.6,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,46744.99986588955,0.969421690030183,-17780.999926686287,61.83035714285714,52.17075877889459,17.298864460014496,4139,2133,896,,,,,,,
90,100,2.25,0.75,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,46128.99793432653,0.9096223193444029,-15617.000345855951,63.30376940133038,51.14079593606046,16.142303969022265,4132,2182,902,,,,,,,
