combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,vix_early_exit_threshold,price_based_stop_points,stop_slippage_per_leg,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
487,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,159701.99882660806,1.9060674352020062,-17260.001229941845,73.47150259067358,165.49429930218452,10.391393911650264,4369,1421,965,,,,,,,
493,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,159701.99882660806,1.9060674352020062,-17260.001229941845,73.47150259067358,165.49429930218452,10.391393911650264,4369,1421,965,,,,,,,
499,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,159701.99882660806,1.9060674352020062,-17260.001229941845,73.47150259067358,165.49429930218452,10.391393911650264,4369,1421,965,,,,,,,
145,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,162325.99884724617,1.9059532004318502,-16220.001298189163,73.26424870466322,168.21347030802713,10.43468365953573,4394,2361,965,,,,,,,
319,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,175105.99889746308,1.9058970827308892,-19421.001237243414,72.02072538860104,181.45699367612755,11.850759809480609,4409,2346,965,,,,,,,
1070,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,171192.00119782984,1.9057023356308822,-20169.000609606504,72.2279792746114,177.4010375107045,11.774580335731414,4170,1620,965,,,,,,,
1094,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,171192.00119782984,1.9057023356308822,-20169.000609606504,72.2279792746114,177.4010375107045,11.774580335731414,4170,1620,965,,,,,,,
1118,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,171192.00119782984,1.9057023356308822,-20169.000609606504,72.2279792746114,177.4010375107045,11.774580335731414,4170,1620,965,,,,,,,
1142,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,171192.00119782984,1.9057023356308822,-20169.000609606504,72.2279792746114,177.4010375107045,11.774580335731414,4170,1620,965,,,,,,,
509,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,160561.00073350966,1.9054270386168028,-17495.001291036606,71.81347150259067,166.38445671866285,10.895799489440705,4309,1481,965,,,,,,,
515,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,160561.00073350966,1.9054270386168028,-17495.001291036606,71.81347150259067,166.38445671866285,10.895799489440705,4309,1481,965,,,,,,,
521,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,160561.00073350966,1.9054270386168028,-17495.001291036606,71.81347150259067,166.38445671866285,10.895799489440705,4309,1481,965,,,,,,,
527,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,160561.00073350966,1.9054270386168028,-17495.001291036606,71.81347150259067,166.38445671866285,10.895799489440705,4309,1481,965,,,,,,,
386,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.4,open,150,0,,,,,,,,,0.0,182564.00096179545,1.9049956137605577,-26998.000318810344,72.12435233160622,189.1854932246585,12.485642085917757,4353,1437,965,,,,,,,
392,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.5,open,150,0,,,,,,,,,0.0,182564.00096179545,1.9049956137605577,-26998.000318810344,72.12435233160622,189.1854932246585,12.485642085917757,4353,1437,965,,,,,,,
398,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.6,open,150,0,,,,,,,,,0.0,182564.00096179545,1.9049956137605577,-26998.000318810344,72.12435233160622,189.1854932246585,12.485642085917757,4353,1437,965,,,,,,,
404,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.75,open,150,0,,,,,,,,,0.0,182564.00096179545,1.9049956137605577,-26998.000318810344,72.12435233160622,189.1854932246585,12.485642085917757,4353,1437,965,,,,,,,
253,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.6,open,150,0,,,0.5,,,,,,0.0,170188.99894335866,1.9049744162969624,-17435.001369342208,72.33160621761658,176.36165693612296,11.562214089661483,4372,2383,965,,,,,,,
107,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,163531.00062651932,1.9046674204781122,-18356.999376535416,71.91709844559585,169.46217681504592,10.852801088682241,4409,2346,965,,,,,,,
115,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,160734.99874167144,1.9045451530475104,-16429.000470355153,73.47150259067358,166.56476553541083,10.389757534556992,4413,2342,965,,,,,,,
872,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,157963.00130832195,1.9043359413241907,-17094.999808222055,72.95336787564767,163.69222933504867,10.270205643232904,4182,1608,965,,,,,,,
896,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,157963.00130832195,1.9043359413241907,-17094.999808222055,72.95336787564767,163.69222933504867,10.270205643232904,4182,1608,965,,,,,,,
920,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,157963.00130832195,1.9043359413241907,-17094.999808222055,72.95336787564767,163.69222933504867,10.270205643232904,4182,1608,965,,,,,,,
944,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,157963.00130832195,1.9043359413241907,-17094.999808222055,72.95336787564767,163.69222933504867,10.270205643232904,4182,1608,965,,,,,,,
373,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,173586.99892018735,1.9043092742938506,-19801.001243948936,72.2279792746114,179.8829004354273,11.964038727524205,4338,2417,965,,,,,,,
272,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.5,open,150,0,,,0.5,,,,,,0.0,168654.0012616068,1.9042525726500792,-16774.99992661178,72.02072538860104,174.77098576332313,11.158550657742904,4333,2422,965,,,,,,,
17,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,,,,,,,0.0,190686.9996741861,1.904094226790557,-32834.001659691334,69.63730569948187,197.60310847065918,13.739763421292084,4396,2359,965,,,,,,,
68,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.75,open,150,0,,,,,,,,,0.0,183067.00090554357,1.9037611353089499,-26033.00033773482,72.12435233160622,189.70673668968246,12.551819438046982,4342,2413,965,,,,,,,
125,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,163715.00072546303,1.903593120856095,-18220.001434087753,71.81347150259067,169.6528504927078,10.868079289131922,4389,2366,965,,,,,,,
434,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.4,open,150,0,,,,,,,,,0.0,182034.00099048018,1.9026387294828329,-27048.000316277146,72.12435233160622,188.63627045645615,12.57561656584458,4298,1492,965,,,,,,,
440,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.5,open,150,0,,,,,,,,,0.0,182034.00099048018,1.9026387294828329,-27048.000316277146,72.12435233160622,188.63627045645615,12.57561656584458,4298,1492,965,,,,,,,
446,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.6,open,150,0,,,,,,,,,0.0,182034.00099048018,1.9026387294828329,-27048.000316277146,72.12435233160622,188.63627045645615,12.57561656584458,4298,1492,965,,,,,,,
452,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.75,open,150,0,,,,,,,,,0.0,182034.00099048018,1.9026387294828329,-27048.000316277146,72.12435233160622,188.63627045645615,12.57561656584458,4298,1492,965,,,,,,,
529,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,159171.9988552928,1.902606357889896,-17305.001232922077,73.36787564766838,164.94507653398216,10.454334724153917,4314,1476,965,,,,,,,
535,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,159171.9988552928,1.902606357889896,-17305.001232922077,73.36787564766838,164.94507653398216,10.454334724153917,4314,1476,965,,,,,,,
541,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,159171.9988552928,1.902606357889896,-17305.001232922077,73.36787564766838,164.94507653398216,10.454334724153917,4314,1476,965,,,,,,,
547,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,159171.9988552928,1.902606357889896,-17305.001232922077,73.36787564766838,164.94507653398216,10.454334724153917,4314,1476,965,,,,,,,
185,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.6,open,150,0,,,0.3,,,,,,0.0,162081.00068590045,1.9024252987373267,-18265.001437067986,71.91709844559585,167.95958620300564,10.970513118179708,4307,2448,965,,,,,,,
313,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,175220.99895974994,1.902170621902069,-19176.00123128295,71.91709844559585,181.57616472512947,11.843891402714931,4420,2335,965,,,,,,,
65,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.6,open,150,0,,,,,,,,,0.0,190156.99970287085,1.9017502900267886,-32929.00166013837,69.63730569948187,197.05388570245682,13.844736235890348,4341,2414,965,,,,,,,
485,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,160492.0006968528,1.9016677661301553,-17787.999507442117,71.81347150259067,166.3129540900029,10.87557603686636,4340,1450,965,,,,,,,
491,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,160492.0006968528,1.9016677661301553,-17787.999507442117,71.81347150259067,166.3129540900029,10.87557603686636,4340,1450,965,,,,,,,
497,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,160492.0006968528,1.9016677661301553,-17787.999507442117,71.81347150259067,166.3129540900029,10.87557603686636,4340,1450,965,,,,,,,
503,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,160492.0006968528,1.9016677661301553,-17787.999507442117,71.81347150259067,166.3129540900029,10.87557603686636,4340,1450,965,,,,,,,
295,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,175036.99886080623,1.90140061004353,-19371.00123977661,72.02072538860104,181.38549104746758,11.824324324324325,4440,2315,965,,,,,,,
155,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,0.3,,,,,,0.0,163001.00065520406,1.9011341477343096,-18265.001437067986,71.91709844559585,168.9129540468436,10.920992191088654,4354,2401,965,,,,,,,
163,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,160204.99877035618,1.9010856635747901,-16429.000470355153,73.36787564766838,166.01554276720847,10.452042221202387,4358,2397,965,,,,,,,
266,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.4,open,150,0,,,0.5,,,,,,0.0,168769.00132389367,1.9010064563805984,-16554.99992661178,72.02072538860104,174.89015681232505,11.153314917127071,4344,2411,965,,,,,,,
101,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,163646.00068880618,1.8999702533820146,-18175.00143110752,71.81347150259067,169.58134786404784,10.84841628959276,4420,2335,965,,,,,,,
866,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,158078.0013706088,1.8999438278594754,-16874.999808222055,72.95336787564767,163.8114003840506,10.267111853088482,4193,1597,965,,,,,,,
890,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,158078.0013706088,1.8999438278594754,-16874.999808222055,72.95336787564767,163.8114003840506,10.267111853088482,4193,1597,965,,,,,,,
914,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,158078.0013706088,1.8999438278594754,-16874.999808222055,72.95336787564767,163.8114003840506,10.267111853088482,4193,1597,965,,,,,,,
938,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,158078.0013706088,1.8999438278594754,-16874.999808222055,72.95336787564767,163.8114003840506,10.267111853088482,4193,1597,965,,,,,,,
343,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.5,open,150,0,,,0.6,,,,,,0.0,174506.99888949096,1.899714642946283,-19421.001237243414,72.02072538860104,180.83626827926525,11.904218928164196,4385,2370,965,,,,,,,
533,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,159962.00072553754,1.8981172384594347,-17540.001294016838,71.81347150259067,165.76373132180055,10.945157526254375,4285,1505,965,,,,,,,
539,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,159962.00072553754,1.8981172384594347,-17540.001294016838,71.81347150259067,165.76373132180055,10.945157526254375,4285,1505,965,,,,,,,
545,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,159962.00072553754,1.8981172384594347,-17540.001294016838,71.81347150259067,165.76373132180055,10.945157526254375,4285,1505,965,,,,,,,
551,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,159962.00072553754,1.8981172384594347,-17540.001294016838,71.81347150259067,165.76373132180055,10.945157526254375,4285,1505,965,,,,,,,
289,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,175151.99892309308,1.8977028571815031,-19126.001233816147,71.91709844559585,181.5046620964695,11.817569085598741,4451,2304,965,,,,,,,
884,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,155957.00129371881,1.8973898586916578,-16735.000900626183,73.16062176165804,161.61347284323193,10.28385855184027,4157,1633,965,,,,,,,
908,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,155957.00129371881,1.8973898586916578,-16735.000900626183,73.16062176165804,161.61347284323193,10.28385855184027,4157,1633,965,,,,,,,
932,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,155957.00129371881,1.8973898586916578,-16735.000900626183,73.16062176165804,161.61347284323193,10.28385855184027,4157,1633,965,,,,,,,
956,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,155957.00129371881,1.8973898586916578,-16735.000900626183,73.16062176165804,161.61347284323193,10.28385855184027,4157,1633,965,,,,,,,
1250,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1256,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1262,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1268,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.2,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1274,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1280,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1286,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1292,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.3,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1298,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1304,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1310,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1316,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.35,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1322,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.4,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1328,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.5,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1334,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.6,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
1340,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,False,0.5,open,False,False,0.75,open,150,0,,,0.3,,,,,,0.0,154924.00137865543,1.8972598924355406,-17180.000848174095,73.16062176165804,160.54300661000562,10.284463894967178,4113,712,965,,,,,,,
697,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.4,open,150,0,,,0.6,,,,,,0.0,172066.99896779656,1.8972209141582452,-20906.001228898764,72.12435233160622,178.30777095108454,11.889400921658986,4340,1450,965,,,,,,,
703,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.5,open,150,0,,,0.6,,,,,,0.0,172066.99896779656,1.8972209141582452,-20906.001228898764,72.12435233160622,178.30777095108454,11.889400921658986,4340,1450,965,,,,,,,
709,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.6,open,150,0,,,0.6,,,,,,0.0,172066.99896779656,1.8972209141582452,-20906.001228898764,72.12435233160622,178.30777095108454,11.889400921658986,4340,1450,965,,,,,,,
715,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,False,False,0.75,open,150,0,,,0.6,,,,,,0.0,172066.99896779656,1.8972209141582452,-20906.001228898764,72.12435233160622,178.30777095108454,11.889400921658986,4340,1450,965,,,,,,,
331,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,0.6,,,,,,0.0,173099.99888285995,1.8968925745370115,-19891.001250356436,72.12435233160622,179.37823718431082,11.87271897810219,4384,2371,965,,,,,,,
143,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,161594.00064857304,1.8966970220384065,-18220.001434087753,72.02072538860104,167.45492295188916,10.889042039972432,4353,2402,965,,,,,,,
284,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.75,open,150,0,,,0.5,,,,,,0.0,166648.00124700367,1.896688196749753,-15880.00091612339,72.2279792746114,172.6922292715064,11.176880222841227,4308,2447,965,,,,,,,
650,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,False,False,0.4,open,150,0,,,0.5,,,,,,0.0,165615.0013319403,1.89646519500968,-17055.000602155924,72.2279792746114,171.6217630382801,11.186679174484054,4264,1526,965,,,,,,,
656,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,False,False,0.5,open,150,0,,,0.5,,,,,,0.0,165615.0013319403,1.89646519500968,-17055.000602155924,72.2279792746114,171.6217630382801,11.186679174484054,4264,1526,965,,,,,,,
662,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,False,False,0.6,open,150,0,,,0.5,,,,,,0.0,165615.0013319403,1.89646519500968,-17055.000602155924,72.2279792746114,171.6217630382801,11.186679174484054,4264,1526,965,,,,,,,
668,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,False,False,0.75,open,150,0,,,0.5,,,,,,0.0,165615.0013319403,1.89646519500968,-17055.000602155924,72.2279792746114,171.6217630382801,11.186679174484054,4264,1526,965,,,,,,,
149,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.3,,,,,,0.0,163116.0007174909,1.8964332778413115,-18265.001437067986,71.81347150259067,169.03212509584552,10.916380297823597,4365,2390,965,,,,,,,
337,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.35,open,True,False,0.4,open,150,0,,,0.6,,,,,,0.0,174621.99895177782,1.8960027251459883,-19176.00123128295,71.91709844559585,180.95543932826718,11.89717925386715,4396,2359,965,,,,,,,
329,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,175481.99987259507,1.8959854986220515,-26328.00188961625,69.94818652849742,181.8466319923265,12.497136311569301,4365,2390,965,,,,,,,
80,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.5,open,150,0,,,,,,,,,0.0,183348.0009329617,1.8946678174954197,-25728.000320598483,71.91709844559585,189.9979284279396,12.589429956150472,4333,2422,965,,,,,,,
119,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.3,,,,,,0.0,161525.00061191618,1.8930236780669545,-18395.999460950494,72.02072538860104,167.38342032322922,10.869069343065693,4384,2371,965,,,,,,,
673,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.4,open,150,0,,,0.6,,,,,,0.0,171997.9989311397,1.8926344319309474,-20856.00123143196,72.12435233160622,178.23626832242456,11.862274079158087,4371,1419,965,,,,,,,
679,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.5,open,150,0,,,0.6,,,,,,0.0,171997.9989311397,1.8926344319309474,-20856.00123143196,72.12435233160622,178.23626832242456,11.862274079158087,4371,1419,965,,,,,,,
685,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.6,open,150,0,,,0.6,,,,,,0.0,171997.9989311397,1.8926344319309474,-20856.00123143196,72.12435233160622,178.23626832242456,11.862274079158087,4371,1419,965,,,,,,,
691,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,False,False,0.75,open,150,0,,,0.6,,,,,,0.0,171997.9989311397,1.8926344319309474,-20856.00123143196,72.12435233160622,178.23626832242456,11.862274079158087,4371,1419,965,,,,,,,
307,100,1.5,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.75,open,150,0,,,0.6,,,,,,0.0,173030.9988462031,1.8923580370820683,-19841.001252889633,72.12435233160622,179.30673455565088,11.845979614949037,4415,2340,965,,,,,,,
74,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.5,open,True,False,0.4,open,150,0,,,,,,,,,0.0,183463.00099524856,1.8920679977634054,-25483.00031463802,71.91709844559585,190.11709947694152,12.580570902394106,4344,2411,965,,,,,,,
305,100,2.25,1.25,True,False,10,current,,25.0,8.0,False,True,0.2,open,True,False,0.6,open,150,0,,,0.6,,,,,,0.0,175412.99983593822,1.8916902503253368,-26233.001889169216,69.94818652849742,181.77512936366654,12.465878070973613,4396,2359,965,,,,,,,
