combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
22,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.4,25.0,130649.9997986108,3.1150046635288913,-8405.000173449516,61.62097735399284,155.72109630346938,14.660493827160495,3240,2633,839,,,,,,,
34,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.6,25.0,131400.00022552907,3.1124421917057834,-8020.0000289827585,60.83333333333333,156.42857169705843,14.96766245765322,3247,2633,840,,,,,,,
30,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.6,,151830.00010289252,3.0416659047130867,-15869.999743402004,69.6066746126341,180.9654351643534,15.411046067701706,3929,1944,839,,,,,,,
36,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.8,,152045.00017754734,2.9953717338360897,-16029.999703615904,69.52380952380952,181.00595259231827,15.404168784951702,3934,1946,840,,,,,,,
46,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,1.0,25.0,126885.00009536743,2.978794017394626,-7895.0000336021185,60.59523809523809,151.0535715421041,15.084745762711865,3245,2635,840,,,,,,,
27,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.5,22.0,112275.00024333596,2.969369929058047,-6174.999904334545,55.18474374255066,133.8200241279332,13.882783882783883,2730,3143,839,,,,,,,
40,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.8,25.0,126370.00013068318,2.9574041147808954,-7940.000014528632,60.476190476190474,150.4404763460514,15.080098582871226,3246,2634,840,,,,,,,
4,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,,25.0,125700.00009469688,2.9514566319966082,-7895.0000336021185,60.501193317422434,150.00000011300344,15.131375579598144,3235,2631,838,,,,,,,
18,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.4,,146989.99938748777,2.9343563046079972,-15405.000022426248,70.56019070321811,175.1966619636326,15.14380249427335,3929,1944,839,,,,,,,
21,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.4,22.0,110649.99996833503,2.9036562953217824,-6250.000201314688,55.661501787842674,131.88319424116213,13.676309044306114,2731,3142,839,,,,,,,
33,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.6,22.0,109240.00014103949,2.834314445891184,-6174.999904334545,55.11904761904762,130.0476192155232,14.016812865497075,2736,3144,840,,,,,,,
45,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,1.0,22.0,108075.00005565584,2.79175551721939,-6174.999904334545,55.23809523809524,128.66071435197122,14.016812865497075,2736,3144,840,,,,,,,
39,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.8,22.0,107945.00006139278,2.7803546378977013,-6174.999904334545,55.23809523809524,128.50595245403903,14.0036563071298,2735,3145,840,,,,,,,
3,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,,22.0,107105.00002861023,2.7674110461029984,-6174.999904334545,55.131264916467785,127.81026256397402,14.049889948642699,2726,3140,838,,,,,,,
16,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.3,25.0,115964.99908134341,2.7209295731887853,-8935.000213384628,60.54827175208581,138.2181157107788,15.65203955500618,3236,2637,839,,,,,,,
6,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.2,,133214.9980852753,2.6141077475297534,-12620.000341236591,67.42243436754177,158.96777814471992,17.194226386426944,3949,1917,838,,,,,,,
12,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.3,,131199.99818772078,2.6086222139917674,-14490.000150203705,68.53396901072706,156.37663669573394,16.297709923664122,3930,1943,839,,,,,,,
26,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.5,20.0,86690.00007167459,2.559579410930708,-6525.000074356794,48.98688915375447,103.32538745134039,13.223854796888505,2314,3559,839,,,,,,,
20,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.4,20.0,85179.99989688396,2.5332372107688235,-6920.000024288893,49.225268176400476,101.52562562203094,13.096270598438856,2306,3567,839,,,,,,,
15,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.3,22.0,96889.99950952828,2.5300265768750525,-7160.000194013119,54.94636471990465,115.48271693626732,14.613127979464613,2727,3146,839,,,,,,,
10,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.2,25.0,108534.99864585698,2.5009600305003965,-9470.00014230609,59.35637663885578,129.36233450042548,16.74340085942296,3258,2615,839,,,,,,,
25,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.5,18.0,69145.00013791025,2.4786300343151786,-5114.999890774488,39.213349225268175,82.41358776866537,11.68032786885246,1708,4165,839,,,,,,,
19,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.4,18.0,67509.99994814396,2.43786150154498,-5114.999890774488,39.213349225268175,80.46483903235276,11.687170474516696,1707,4166,839,,,,,,,
32,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.6,20.0,83619.99998427927,2.427508166547298,-6530.000074058771,48.80952380952381,99.5476190289039,13.367830961621388,2319,3561,840,,,,,,,
38,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.8,20.0,82659.99992527068,2.3883081454559614,-6530.000074058771,48.69047619047619,98.40476181579842,13.385146804835923,2316,3564,840,,,,,,,
44,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,1.0,20.0,82349.9999396503,2.386602387429662,-6530.000074058771,48.69047619047619,98.0357142138694,13.412526997840175,2315,3565,840,,,,,,,
14,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.3,20.0,79869.9995984137,2.3672230213817107,-6810.000052377582,48.62932061978546,95.19666221503421,13.799826689774697,2308,3565,839,,,,,,,
2,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,,20.0,81434.99991126359,2.3599769717224843,-6530.000074058771,48.56801909307876,97.17780419005202,13.443191673894189,2306,3560,838,,,,,,,
13,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.3,18.0,64035.00010460615,2.3416113218812162,-5710.000039860606,38.85578069129917,76.32300370036491,12.147887323943662,1704,4169,839,,,,,,,
31,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.6,18.0,65915.00012621284,2.3347251755640555,-5354.9999560415745,39.213349225268175,78.56376653899027,11.81977764774722,1709,4164,839,,,,,,,
9,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.2,22.0,86504.99896280468,2.27736803301245,-7095.000187531114,52.92014302741359,103.10488553373621,15.741417092768446,2738,3135,839,,,,,,,
1,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,,18.0,64769.99997057021,2.2650189609576827,-6165.000024810433,39.140811455847256,77.2911694159549,11.855971896955504,1708,4158,838,,,,,,,
43,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,1.0,18.0,64754.99998189509,2.2619014640692687,-6165.000024810433,39.04761904761905,77.08928569273225,11.855971896955504,1708,4172,840,,,,,,,
37,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.8,18.0,64444.99999843538,2.2528824906329197,-6165.000024810433,39.04761904761905,76.72023809337546,11.855971896955504,1708,4172,840,,,,,,,
7,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.2,18.0,61074.99992109835,2.235588431656211,-5374.9998915195465,37.94749403341289,72.88186148102429,13.170163170163171,1716,4150,838,,,,,,,
8,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,0.2,20.0,73949.99937072396,2.203719570403011,-7625.000187903643,47.31823599523242,88.14064287333011,14.766839378238341,2316,3557,839,,,,,,,
